Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0.827;181;;180rounds;No;No;1;0.00000;0.00000;103.604;121.592;0.00000;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@20;boa-negotiator.boaframework.offeringstrategy.anac2012.TheNegotiatorReloaded_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@21;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
4.170;172;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;171.357;IAMhaggler2012@22;boa-negotiator.boaframework.offeringstrategy.anac2012.TheNegotiatorReloaded_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@23;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.844;181;;180rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;170.482;Gahboninho@24;boa-negotiator.boaframework.offeringstrategy.anac2012.TheNegotiatorReloaded_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@25;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.679;181;;180rounds;No;No;1;0.00000;0.00000;103.604;121.592;0.00000;KLH@26;boa-negotiator.boaframework.offeringstrategy.anac2012.TheNegotiatorReloaded_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@27;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.286;180;;180rounds;Yes;No;2;0.65833;100.000;0.00000;0.14542;165.833;boa-negotiator.boaframework.offeringstrategy.anac2010.Yushu_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@28;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@29;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.835;181;;180rounds;No;No;1;0.00000;0.00000;103.604;121.592;0.00000;boa-negotiator.boaframework.offeringstrategy.anac2012.TheNegotiatorReloaded_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@30;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@31;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.934;181;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;171.357;boa-negotiator.boaframework.offeringstrategy.anac2011.NiceTitForTat_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@32;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@33;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
2.810;181;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;160.787;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@34;boa-negotiator.boaframework.offeringstrategy.anac2011.NiceTitForTat_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@35;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.689;23;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;160.787;IAMhaggler2012@36;boa-negotiator.boaframework.offeringstrategy.anac2011.NiceTitForTat_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@37;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;party1_utility.xml;party2_utility.xml
2.440;165;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;160.787;Gahboninho@38;boa-negotiator.boaframework.offeringstrategy.anac2011.NiceTitForTat_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@39;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;party1_utility.xml;party2_utility.xml
2.407;170;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;160.787;KLH@40;boa-negotiator.boaframework.offeringstrategy.anac2011.NiceTitForTat_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@41;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;party1_utility.xml;party2_utility.xml
3.375;120;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;160.787;boa-negotiator.boaframework.offeringstrategy.anac2010.Yushu_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@42;IAMhaggler2012@43;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.0;party1_utility.xml;party2_utility.xml
4.392;174;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;160.787;boa-negotiator.boaframework.offeringstrategy.anac2012.TheNegotiatorReloaded_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@44;IAMhaggler2012@45;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.0;party1_utility.xml;party2_utility.xml
0.744;21;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;160.787;boa-negotiator.boaframework.offeringstrategy.anac2011.NiceTitForTat_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@46;IAMhaggler2012@47;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.0;party1_utility.xml;party2_utility.xml
3.960;181;;180rounds;Yes;No;2;0.73828;0.87833;0.00000;0.21194;161.662;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@48;IAMhaggler2012@49;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.0;party1_utility.xml;party2_utility.xml
3.717;181;;180rounds;No;No;1;0.00000;0.00000;103.604;121.592;0.00000;IAMhaggler2012@50;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@51;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.300;181;;180rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;169.786;Gahboninho@52;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@53;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.9761884907982836;party1_utility.xml;party2_utility.xml
